Station,X,Y,Z,Dimension,Value,Unit
1,2.481775,41.385642,0.002102,XYZ,NA,meter
2,2.557698,41.3811,0.002105,Radius,135.95,foot
3,2.633612,41.376418,0.003756,Height,66.4,foot
4,2.709517,41.371596,0.00784,,NA,
5,2.785414,41.366634,0.009952,,NA,
6,2.861301,41.361533,0.005354,,NA,
7,2.937179,41.356293,0.006771,,NA,
8,3.013047,41.350913,0.002832,,NA,
9,3.088905,41.345393,0.00263,,NA,
10,3.164753,41.339735,0.005609,,NA,
11,3.24059,41.333936,0.012711,,NA,
12,3.316417,41.327998,0.008791,,NA,
13,3.392232,41.321921,0.006353,,NA,
14,3.468036,41.315704,0.001748,,NA,
15,3.543829,41.309348,0.002579,,NA,
16,3.61961,41.302853,0.004482,,NA,
17,3.695378,41.296218,0.005181,,NA,
18,3.771135,41.289444,0.005029,,NA,
19,3.846878,41.282531,0.005296,,NA,
20,3.922609,41.275478,0.006218,,NA,
21,3.998327,41.268286,0.006313,,NA,
22,4.074031,41.260955,0.002867,,NA,
23,4.149722,41.253485,0.002902,,NA,
24,4.225399,41.245875,0.003231,,NA,
25,4.301062,41.238127,0.005309,,NA,
26,4.376711,41.230239,0.003691,,NA,
27,4.452345,41.222212,0.004962,,NA,
28,4.527963,41.214047,0.005214,,NA,
29,4.603567,41.205742,0.005536,,NA,
30,4.679156,41.197298,0.005001,,NA,
31,4.754728,41.188715,0.003677,,NA,
32,4.830285,41.179993,0.005228,,NA,
33,4.905826,41.171132,0.004788,,NA,
34,4.98135,41.162133,0.005201,,NA,
35,5.056858,41.152994,0.006621,,NA,
36,5.132349,41.143717,0.006143,,NA,
37,5.207822,41.134301,0.004067,,NA,
38,5.283278,41.124746,0.005203,,NA,
39,5.358716,41.115052,0.004912,,NA,
40,5.434137,41.10522,0.007203,,NA,
41,5.509539,41.095249,0.005533,,NA,
42,5.584923,41.085139,0.005796,,NA,
43,5.660288,41.074891,0.008156,,NA,
44,5.735634,41.064505,0.006993,,NA,
45,5.810961,41.053979,0.008041,,NA,
46,5.886268,41.043315,0.00705,,NA,
47,5.961555,41.032513,0.005956,,NA,
48,6.036823,41.021573,0.00481,,NA,
49,6.11207,41.010494,0.004529,,NA,
50,6.187297,40.999276,0.005006,,NA,
51,6.262503,40.98792,0.006535,,NA,
52,6.337688,40.976426,0.005427,,NA,
53,6.412852,40.964794,0.002922,,NA,
54,6.487995,40.953024,0.004117,,NA,
55,6.563115,40.941115,0.003739,,NA,
56,6.638214,40.929069,0.002585,,NA,
57,6.71329,40.916884,0.003552,,NA,
58,6.788344,40.904561,0.007594,,NA,
59,6.863374,40.8921,0.007242,,NA,
60,6.938382,40.879502,0.006147,,NA,
61,7.013367,40.866765,0.006013,,NA,
62,7.088328,40.853891,0.005782,,NA,
63,7.163265,40.840878,0.003364,,NA,
64,7.238178,40.827728,0.003957,,NA,
65,7.313067,40.814441,0.004313,,NA,
66,7.387932,40.801015,0.007058,,NA,
67,7.462771,40.787452,0.004953,,NA,
68,7.537586,40.773751,0.003409,,NA,
69,7.612375,40.759913,0.004086,,NA,
70,7.687138,40.745937,0.003575,,NA,
71,7.761876,40.731824,0.0048,,NA,
72,7.836588,40.717574,0.004484,,NA,
73,7.911273,40.703186,0.004406,,NA,
74,7.985932,40.68866,0.004262,,NA,
75,8.060563,40.673998,0.003133,,NA,
76,8.135168,40.659198,0.005002,,NA,
77,8.209746,40.644261,0.003147,,NA,
78,8.284296,40.629187,0.002165,,NA,
79,8.358818,40.613976,0.004921,,NA,
80,8.433312,40.598628,0.006086,,NA,
81,8.507777,40.583143,0.004927,,NA,
82,8.582214,40.567521,0.005703,,NA,
83,8.656622,40.551763,0.005949,,NA,
84,8.731001,40.535867,0.005791,,NA,
85,8.805351,40.519835,0.003152,,NA,
86,8.879671,40.503666,0.004365,,NA,
87,8.953961,40.48736,0.005473,,NA,
88,9.028221,40.470918,0.005797,,NA,
89,9.102451,40.454339,0.006416,,NA,
90,9.17665,40.437624,0.006519,,NA,
91,9.250819,40.420773,0.005068,,NA,
92,9.324956,40.403785,0.006731,,NA,
93,9.399062,40.386661,0.011601,,NA,
94,9.473136,40.3694,0.011821,,NA,
95,9.547178,40.352003,0.009341,,NA,
96,9.621188,40.334471,0.011685,,NA,
97,9.695166,40.316802,0.006521,,NA,
98,9.769111,40.298997,0.010451,,NA,
99,9.843024,40.281056,0.009093,,NA,
100,9.916903,40.26298,0.007017,,NA,
101,9.990749,40.244767,0.005521,,NA,
102,10.064561,40.226419,0.005904,,NA,
103,10.13834,40.207935,0.004877,,NA,
104,10.212084,40.189315,0.007023,,NA,
105,10.285794,40.17056,0.008032,,NA,
106,10.359469,40.15167,0.005972,,NA,
107,10.43311,40.132644,0.008109,,NA,
108,10.506715,40.113482,0.008,,NA,
109,10.580285,40.094186,0.007545,,NA,
110,10.653819,40.074754,0.006671,,NA,
111,10.727318,40.055186,0.008108,,NA,
112,10.80078,40.035484,0.007471,,NA,
113,10.874206,40.015647,0.007807,,NA,
114,10.947596,39.995674,0.009444,,NA,
115,11.020948,39.975567,0.007529,,NA,
116,11.094264,39.955325,0.008347,,NA,
117,11.167542,39.934948,0.007373,,NA,
118,11.240783,39.914437,0.006235,,NA,
119,11.313985,39.89379,0.006978,,NA,
120,11.38715,39.87301,0.005816,,NA,
121,11.460276,39.852094,0.006054,,NA,
122,11.533364,39.831045,0.00655,,NA,
123,11.606413,39.80986,0.007621,,NA,
124,11.679423,39.788542,0.006332,,NA,
125,11.752393,39.76709,0.004958,,NA,
126,11.825324,39.745503,0.004165,,NA,
127,11.898216,39.723782,0.004218,,NA,
128,11.971067,39.701927,0.005727,,NA,
129,12.043877,39.679939,0.005322,,NA,
130,12.116648,39.657816,0.00581,,NA,
131,12.189377,39.63556,0.004048,,NA,
132,12.262065,39.61317,0.004654,,NA,
133,12.334712,39.590646,0.005297,,NA,
134,12.407318,39.567989,0.006229,,NA,
135,12.479882,39.545198,0.00494,,NA,
136,12.552403,39.522274,0.005598,,NA,
137,12.624883,39.499217,0.004726,,NA,
138,12.69732,39.476026,0.004307,,NA,
139,12.769714,39.452702,0.003784,,NA,
140,12.842065,39.429246,0.003681,,NA,
141,12.914373,39.405656,0.003602,,NA,
142,12.986637,39.381933,0.004454,,NA,
143,13.058858,39.358077,0.005117,,NA,
144,13.131034,39.334089,0.005384,,NA,
145,13.203167,39.309968,0.005107,,NA,
146,13.275255,39.285714,0.003996,,NA,
147,13.347298,39.261328,0.003924,,NA,
148,13.419296,39.23681,0.002688,,NA,
149,13.491249,39.212159,0.003211,,NA,
150,13.563157,39.187376,0.002676,,NA,
151,13.635019,39.16246,0.003666,,NA,
152,13.706835,39.137413,0.004713,,NA,
153,13.778605,39.112233,0.004398,,NA,
154,13.850328,39.086922,0.003257,,NA,
155,13.922005,39.061479,0.003238,,NA,
156,13.993634,39.035904,0.00304,,NA,
157,14.065217,39.010197,0.003724,,NA,
158,14.136752,38.984359,0.002931,,NA,
159,14.20824,38.958389,0.002195,,NA,
160,14.27968,38.932288,0.002919,,NA,
161,14.351071,38.906055,0.003208,,NA,
162,14.422415,38.879691,0.004046,,NA,
163,14.493709,38.853197,0.004319,,NA,
164,14.564955,38.826571,0.00302,,NA,
165,14.636152,38.799814,0.002947,,NA,
166,14.707299,38.772926,0.002381,,NA,
167,14.778397,38.745908,0.003569,,NA,
168,14.849445,38.718758,0.003162,,NA,
169,14.920443,38.691479,0.003695,,NA,
170,14.991391,38.664068,0.00357,,NA,
171,15.062288,38.636527,0.004013,,NA,
172,15.133135,38.608856,0.00393,,NA,
173,15.20393,38.581055,0.004071,,NA,
174,15.274674,38.553124,0.00366,,NA,
175,15.345367,38.525062,0.002581,,NA,
176,15.416008,38.496871,0.001921,,NA,
177,15.486597,38.46855,0.002555,,NA,
178,15.557134,38.440099,0.003067,,NA,
179,15.627619,38.411518,0.005765,,NA,
180,15.69805,38.382808,0.004642,,NA,
181,15.768429,38.353968,0.007994,,NA,
182,15.838755,38.324999,0.005835,,NA,
183,15.909027,38.295901,0.003327,,NA,
184,15.979246,38.266673,0.005554,,NA,
185,16.049411,38.237317,0.003736,,NA,
186,16.119521,38.207831,0.003368,,NA,
187,16.189578,38.178217,0.002952,,NA,
188,16.25958,38.148474,0.004225,,NA,
189,16.329527,38.118602,0.003629,,NA,
190,16.399419,38.088602,0.004276,,NA,
191,16.469255,38.058473,0.005721,,NA,
192,16.539037,38.028216,0.004087,,NA,
193,16.608762,37.99783,0.003398,,NA,
194,16.678431,37.967317,0.004351,,NA,
195,16.748045,37.936675,0.00329,,NA,
196,16.817601,37.905905,0.003084,,NA,
197,16.887101,37.875008,0.003658,,NA,
198,16.956544,37.843983,0.004082,,NA,
199,17.02593,37.81283,0.004108,,NA,
200,17.095259,37.781549,0.004314,,NA,
201,17.16453,37.750142,0.004986,,NA,
202,17.233743,37.718606,0.004192,,NA,
203,17.302898,37.686944,0.00341,,NA,
204,17.371994,37.655155,0.004052,,NA,
205,17.441032,37.623238,0.00331,,NA,
206,17.510012,37.591195,0.004174,,NA,
207,17.578932,37.559025,0.00436,,NA,
208,17.647793,37.526728,0.005673,,NA,
209,17.716594,37.494304,0.00601,,NA,
210,17.785336,37.461755,0.004801,,NA,
211,17.854017,37.429078,0.004785,,NA,
212,17.922639,37.396276,0.002635,,NA,
213,17.9912,37.363347,0.002141,,NA,
214,18.0597,37.330293,0.003114,,NA,
215,18.12814,37.297112,0.004322,,NA,
216,18.196518,37.263806,0.005008,,NA,
217,18.264835,37.230374,0.006076,,NA,
218,18.333091,37.196817,0.005833,,NA,
219,18.401284,37.163134,0.00543,,NA,
220,18.469416,37.129325,0.004965,,NA,
221,18.537485,37.095392,0.005371,,NA,
222,18.605492,37.061333,0.006123,,NA,
223,18.673436,37.027149,0.005279,,NA,
224,18.741317,36.992841,0.004875,,NA,
225,18.809135,36.958408,0.003561,,NA,
226,18.876889,36.92385,0.003529,,NA,
227,18.94458,36.889167,0.004146,,NA,
228,19.012207,36.854361,0.003107,,NA,
229,19.079769,36.819429,0.003319,,NA,
230,19.147268,36.784374,0.003541,,NA,
231,19.214702,36.749195,0.002509,,NA,
232,19.282071,36.713891,0.002899,,NA,
233,19.349375,36.678464,0.003164,,NA,
234,19.416613,36.642913,0.003468,,NA,
235,19.483787,36.607239,0.00333,,NA,
236,19.550894,36.571441,0.004947,,NA,
237,19.617936,36.53552,0.003934,,NA,
238,19.684911,36.499476,0.002996,,NA,
239,19.75182,36.463308,0.002428,,NA,
240,19.818663,36.427018,0.00359,,NA,
241,19.885438,36.390604,0.003701,,NA,
242,19.952147,36.354068,0.003078,,NA,
243,20.018788,36.317409,0.003807,,NA,
244,20.085362,36.280628,0.005359,,NA,
245,20.151868,36.243725,0.003968,,NA,
246,20.218306,36.206699,0.004795,,NA,
247,20.284675,36.169551,0.00424,,NA,
248,20.350977,36.132281,0.004316,,NA,
249,20.417209,36.09489,0.003936,,NA,
250,20.483373,36.057376,0.002803,,NA,
251,20.549468,36.019741,0.003543,,NA,
252,20.615493,35.981985,0.005202,,NA,
253,20.681449,35.944107,0.004781,,NA,
254,20.747335,35.906108,0.004585,,NA,
255,20.813152,35.867988,0.005548,,NA,
256,20.878898,35.829747,0.006508,,NA,
257,20.944573,35.791385,0.005285,,NA,
258,21.010178,35.752903,0.005496,,NA,
259,21.075712,35.714299,0.003738,,NA,
260,21.141175,35.675576,0.004034,,NA,
261,21.206567,35.636732,0.003439,,NA,
262,21.271887,35.597768,0.005561,,NA,
263,21.337135,35.558684,0.004807,,NA,
264,21.402311,35.51948,0.006014,,NA,
265,21.467415,35.480156,0.006786,,NA,
266,21.532447,35.440712,0.006201,,NA,
267,21.597406,35.401149,0.006737,,NA,
268,21.662292,35.361467,0.006061,,NA,
269,21.727105,35.321665,0.005086,,NA,
270,21.791845,35.281745,0.00552,,NA,
271,21.856512,35.241705,0.006274,,NA,
272,21.921104,35.201547,0.006108,,NA,
273,21.985623,35.161269,0.004415,,NA,
274,22.050067,35.120874,0.003208,,NA,
275,22.114437,35.080359,0.001941,,NA,
276,22.178733,35.039727,0.002152,,NA,
277,22.242953,34.998976,0.002478,,NA,
278,22.307099,34.958107,0.004849,,NA,
279,22.371169,34.917121,0.002776,,NA,
280,22.435164,34.876016,0.002383,,NA,
281,22.499083,34.834795,0.000817,,NA,
282,22.562927,34.793455,0.001765,,NA,
283,22.626694,34.751998,0.002173,,NA,
284,22.690385,34.710424,-8.70E-05,,NA,
285,22.753999,34.668734,-0.000766,,NA,
286,22.817536,34.626926,0.005167,,NA,
287,22.880997,34.585001,0.004969,,NA,
288,22.94438,34.54296,0.003871,,NA,
289,23.007686,34.500802,0.004465,,NA,
290,23.070914,34.458528,0.004753,,NA,
291,23.134065,34.416138,0.004491,,NA,
292,23.197137,34.373631,0.004637,,NA,
293,23.260131,34.331009,0.003248,,NA,
294,23.323047,34.288271,0.003744,,NA,
295,23.385884,34.245418,0.004399,,NA,
296,23.448642,34.202449,0.005491,,NA,
297,23.511321,34.159364,0.003941,,NA,
298,23.57392,34.116165,0.002249,,NA,
299,23.63644,34.07285,0.000392,,NA,
300,23.69888,34.029421,0.00044,,NA,
301,23.761241,33.985876,-0.000377,,NA,
302,23.823521,33.942218,2.40E-05,,NA,
303,23.885721,33.898444,0.000928,,NA,
304,23.94784,33.854557,-0.001221,,NA,
305,24.009878,33.810555,-0.000887,,NA,
306,24.071836,33.766439,-0.000303,,NA,
307,24.133712,33.72221,-0.000608,,NA,
308,24.195506,33.677866,-0.001631,,NA,
309,24.257219,33.63341,-0.002753,,NA,
310,24.318851,33.588839,0.000747,,NA,
311,24.3804,33.544156,0.001604,,NA,
312,24.441867,33.499359,0.001597,,NA,
313,24.503251,33.45445,0.001569,,NA,
314,24.564553,33.409427,0.001626,,NA,
315,24.625771,33.364293,0.002517,,NA,
316,24.686907,33.319045,0.003449,,NA,
317,24.74796,33.273685,0.003236,,NA,
318,24.808928,33.228213,0.001884,,NA,
319,24.869814,33.182629,0.000567,,NA,
320,24.930615,33.136933,0.001395,,NA,
321,24.991332,33.091126,0.00229,,NA,
322,25.051965,33.045206,0.002338,,NA,
323,25.112513,32.999176,0.001793,,NA,
324,25.172977,32.953034,0.001854,,NA,
325,25.233355,32.906781,0.002207,,NA,
326,25.293649,32.860417,0.00378,,NA,
327,25.353857,32.813942,0.002995,,NA,
328,25.413979,32.767357,0.004555,,NA,
329,25.474016,32.720661,0.00221,,NA,
330,25.533967,32.673855,0.000653,,NA,
331,25.593831,32.626939,0.003342,,NA,
332,25.653609,32.579912,0.004578,,NA,
333,25.713301,32.532776,0.005214,,NA,
334,25.772906,32.485531,0.004917,,NA,
335,25.832424,32.438175,0.004292,,NA,
336,25.891855,32.39071,0.004538,,NA,
337,25.951198,32.343137,0.005643,,NA,
338,26.010454,32.295454,0.00476,,NA,
339,26.069622,32.247662,0.004438,,NA,
340,26.128702,32.199761,0.004149,,NA,
341,26.187694,32.151752,0.004861,,NA,
342,26.246597,32.103635,0.004554,,NA,
343,26.305412,32.055409,0.004963,,NA,
344,26.364138,32.007075,0.006092,,NA,
345,26.422775,31.958634,0.003405,,NA,
346,26.481323,31.910084,0.003472,,NA,
347,26.539782,31.861427,0.003608,,NA,
348,26.598151,31.812663,0.001784,,NA,
349,26.65643,31.763791,0.001441,,NA,
350,26.714619,31.714812,0.002188,,NA,
351,26.772718,31.665727,0.001542,,NA,
352,26.830727,31.616534,0.002578,,NA,
353,26.888645,31.567235,0.0047,,NA,
354,26.946473,31.51783,0.003401,,NA,
355,27.004209,31.468318,0.005364,,NA,
356,27.061855,31.4187,0.005173,,NA,
357,27.119409,31.368977,0.005426,,NA,
358,27.176871,31.319147,0.007362,,NA,
359,27.234242,31.269212,0.006874,,NA,
360,27.291521,31.219172,0.006474,,NA,
361,27.348708,31.169026,0.007196,,NA,
362,27.405802,31.118776,0.007033,,NA,
363,27.462804,31.06842,0.005809,,NA,
364,27.519713,31.01796,0.006316,,NA,
365,27.57653,30.967395,0.00528,,NA,
366,27.633253,30.916726,0.005752,,NA,
367,27.689883,30.865952,0.005918,,NA,
368,27.74642,30.815075,0.004713,,NA,
369,27.802862,30.764093,0.005894,,NA,
370,27.859212,30.713008,0.004667,,NA,
371,27.915467,30.661819,0.005158,,NA,
372,27.971627,30.610527,0.007156,,NA,
373,28.027694,30.559132,0.005395,,NA,
374,28.083666,30.507634,0.006804,,NA,
375,28.139543,30.456033,0.006821,,NA,
376,28.195325,30.404329,0.005389,,NA,
377,28.251012,30.352523,0.005586,,NA,
378,28.306603,30.300615,0.005279,,NA,
379,28.362099,30.248604,0.005862,,NA,
380,28.417499,30.196492,0.006383,,NA,
381,28.472804,30.144277,0.005755,,NA,
382,28.528012,30.091961,0.005106,,NA,
383,28.583124,30.039544,0.005034,,NA,
384,28.638139,29.987025,0.005143,,NA,
385,28.693058,29.934406,0.004451,,NA,
386,28.74788,29.881685,0.003855,,NA,
387,28.802605,29.828864,0.003934,,NA,
388,28.857233,29.775942,0.004155,,NA,
389,28.911763,29.72292,0.004357,,NA,
390,28.966196,29.669797,0.002905,,NA,
391,29.020531,29.616575,0.00363,,NA,
392,29.074768,29.563253,0.004482,,NA,
393,29.128907,29.509831,0.004507,,NA,
394,29.182947,29.456309,0.00306,,NA,
395,29.236889,29.402689,0.003137,,NA,
396,29.290732,29.348969,0.003869,,NA,
397,29.344477,29.29515,0.003742,,NA,
398,29.398122,29.241233,0.003183,,NA,
399,29.451668,29.187217,0.003591,,NA,
400,29.505115,29.133103,0.00364,,NA,
401,29.558462,29.07889,0.00375,,NA,
402,29.61171,29.02458,0.003564,,NA,
403,29.664857,28.970172,0.003991,,NA,
404,29.717904,28.915666,0.004811,,NA,
405,29.770851,28.861062,0.003528,,NA,
406,29.823698,28.806362,0.003533,,NA,
407,29.876444,28.751564,0.003203,,NA,
408,29.929089,28.696669,0.004054,,NA,
409,29.981633,28.641678,0.003561,,NA,
410,30.034075,28.58659,0.005413,,NA,
411,30.086417,28.531406,0.004654,,NA,
412,30.138656,28.476126,0.002628,,NA,
413,30.190794,28.420749,0.004063,,NA,
414,30.24283,28.365277,0.002864,,NA,
415,30.294764,28.30971,0.003766,,NA,
416,30.346596,28.254047,0.002468,,NA,
417,30.398326,28.198288,0.003237,,NA,
418,30.449952,28.142435,0.003141,,NA,
419,30.501476,28.086487,0.004109,,NA,
420,30.552897,28.030444,0.004262,,NA,
421,30.604215,27.974307,0.004445,,NA,
422,30.655429,27.918075,0.00382,,NA,
423,30.70654,27.86175,0.003931,,NA,
424,30.757548,27.80533,0.004366,,NA,
425,30.808451,27.748817,0.004247,,NA,
426,30.859251,27.69221,0.00454,,NA,
427,30.909946,27.63551,0.004493,,NA,
428,30.960537,27.578717,0.005958,,NA,
429,31.011024,27.521831,0.005219,,NA,
430,31.061405,27.464852,0.004822,,NA,
431,31.111682,27.407781,0.004372,,NA,
432,31.161854,27.350617,0.004843,,NA,
433,31.211921,27.293361,0.005001,,NA,
434,31.261882,27.236014,0.004241,,NA,
435,31.311738,27.178574,0.004791,,NA,
436,31.361488,27.121043,0.004834,,NA,
437,31.411132,27.06342,0.005713,,NA,
438,31.460671,27.005707,0.007567,,NA,
439,31.510103,26.947902,0.006205,,NA,
440,31.559428,26.890006,0.005528,,NA,
441,31.608647,26.83202,0.006648,,NA,
442,31.65776,26.773944,0.006356,,NA,
443,31.706765,26.715777,0.007102,,NA,
444,31.755664,26.65752,0.006486,,NA,
445,31.804455,26.599173,0.006471,,NA,
446,31.853139,26.540737,0.007713,,NA,
447,31.901715,26.482212,0.007108,,NA,
448,31.950184,26.423597,0.007683,,NA,
449,31.998544,26.364893,0.007241,,NA,
450,32.046797,26.3061,0.006895,,NA,
451,32.094942,26.247219,0.007829,,NA,
452,32.142978,26.188249,0.008149,,NA,
453,32.190906,26.129191,0.007999,,NA,
454,32.238725,26.070045,0.007554,,NA,
455,32.286435,26.010811,0.007786,,NA,
456,32.334036,25.95149,0.008246,,NA,
457,32.381528,25.892081,0.00842,,NA,
458,32.428911,25.832585,0.008894,,NA,
459,32.476184,25.773002,0.007755,,NA,
460,32.523348,25.713332,0.005858,,NA,
461,32.570401,25.653575,0.004349,,NA,
462,32.617345,25.593732,0.003626,,NA,
463,32.664179,25.533803,0.00354,,NA,
464,32.710902,25.473788,0.002271,,NA,
465,32.757515,25.413686,0.000523,,NA,
466,32.804018,25.3535,-0.000423,,NA,
467,32.850409,25.293228,-0.000566,,NA,
468,32.89669,25.23287,-0.000574,,NA,
469,32.94286,25.172428,-4.20E-05,,NA,
470,32.988918,25.111901,0.000134,,NA,
471,33.034865,25.051289,-0.000524,,NA,
472,33.080701,24.990593,-0.001679,,NA,
473,33.126425,24.929813,-0.001807,,NA,
474,33.172037,24.868949,-0.002132,,NA,
475,33.217537,24.808001,-0.003044,,NA,
476,33.262924,24.746969,-0.004258,,NA,
477,33.3082,24.685854,-0.003229,,NA,
478,33.353363,24.624656,-0.00312,,NA,
479,33.398414,24.563375,-0.003215,,NA,
480,33.443351,24.502012,-0.002582,,NA,
481,33.488176,24.440565,-0.00252,,NA,
482,33.532888,24.379037,-0.002971,,NA,
483,33.577487,24.317426,-0.002331,,NA,
484,33.621972,24.255733,-0.002475,,NA,
485,33.666343,24.193959,-0.003465,,NA,
486,33.710601,24.132103,-0.003593,,NA,
487,33.754746,24.070166,-0.003128,,NA,
488,33.798776,24.008148,-0.003208,,NA,
489,33.842692,23.946049,-0.002704,,NA,
490,33.886494,23.88387,-0.000623,,NA,
491,33.930181,23.82161,4.00E-06,,NA,
492,33.973754,23.759269,0.000608,,NA,
493,34.017212,23.696849,0.001618,,NA,
494,34.060556,23.634349,0.001781,,NA,
495,34.103784,23.571769,0.00243,,NA,
496,34.146897,23.50911,0.002741,,NA,
497,34.189895,23.446372,0.002857,,NA,
498,34.232778,23.383555,0.002222,,NA,
499,34.275544,23.320659,0.002277,,NA,
500,34.318196,23.257684,0.002235,,NA,
501,34.360731,23.194631,0.002313,,NA,
502,34.40315,23.1315,0.002081,,NA,
503,34.445453,23.068292,0.002032,,NA,
504,34.48764,23.005005,0.001193,,NA,
505,34.52971,22.941641,0.000352,,NA,
506,34.571664,22.8782,-0.000682,,NA,
507,34.613501,22.814682,-0.00095,,NA,
508,34.655222,22.751087,-0.00041,,NA,
509,34.696825,22.687415,-0.002204,,NA,
510,34.738311,22.623667,-0.003097,,NA,
511,34.779679,22.559842,-0.001814,,NA,
512,34.820931,22.495942,-0.001368,,NA,
513,34.862065,22.431966,-0.001032,,NA,
514,34.903081,22.367915,-0.00143,,NA,
515,34.943979,22.303788,-0.001813,,NA,
516,34.984759,22.239586,-0.001682,,NA,
517,35.025421,22.175309,1.00E-04,,NA,
518,35.065965,22.110958,0.000686,,NA,
519,35.10639,22.046532,0.001553,,NA,
520,35.146697,21.982032,0.002447,,NA,
521,35.186885,21.917458,0.000601,,NA,
522,35.226955,21.85281,0.001087,,NA,
523,35.266905,21.788088,0.000487,,NA,
524,35.306737,21.723294,-0.000496,,NA,
525,35.346449,21.658426,-0.000837,,NA,
526,35.386042,21.593485,0.00347,,NA,
527,35.425515,21.528471,0.006044,,NA,
528,35.464869,21.463385,0.006754,,NA,
529,35.504103,21.398227,0.005875,,NA,
530,35.543217,21.332997,0.007065,,NA,
531,35.582211,21.267694,0.005693,,NA,
532,35.621085,21.202321,0.007056,,NA,
533,35.659839,21.136876,0.006898,,NA,
534,35.698472,21.071359,0.006779,,NA,
535,35.736985,21.005772,0.006792,,NA,
536,35.775377,20.940114,0.007361,,NA,
537,35.813648,20.874386,0.006872,,NA,
538,35.851798,20.808587,0.004877,,NA,
539,35.889828,20.742719,0.003867,,NA,
540,35.927736,20.67678,0.003449,,NA,
541,35.965523,20.610772,0.0037,,NA,
542,36.003188,20.544695,0.004922,,NA,
543,36.040732,20.478548,0.004159,,NA,
544,36.078154,20.412332,0.006732,,NA,
545,36.115454,20.346048,0.005759,,NA,
546,36.152632,20.279696,0.004527,,NA,
547,36.189689,20.213275,0.002845,,NA,
548,36.226623,20.146786,0.003962,,NA,
549,36.263434,20.080229,0.005971,,NA,
550,36.300124,20.013605,0.005686,,NA,
551,36.33669,19.946913,0.007943,,NA,
552,36.373134,19.880154,0.007915,,NA,
553,36.409456,19.813328,0.008726,,NA,
554,36.445654,19.746436,0.007412,,NA,
555,36.481729,19.679477,0.007761,,NA,
556,36.517681,19.612452,0.00602,,NA,
557,36.55351,19.545361,0.002609,,NA,
558,36.589215,19.478204,0.00408,,NA,
559,36.624797,19.410982,0.004327,,NA,
560,36.660255,19.343694,0.003956,,NA,
561,36.695589,19.276341,0.003893,,NA,
562,36.7308,19.208923,0.003922,,NA,
563,36.765886,19.141441,0.002417,,NA,
564,36.800848,19.073895,0.00351,,NA,
565,36.835686,19.006284,0.003293,,NA,
566,36.8704,18.938609,0.005109,,NA,
567,36.904989,18.87087,0.004365,,NA,
568,36.939453,18.803068,0.004573,,NA,
569,36.973793,18.735203,0.00674,,NA,
570,37.008008,18.667275,0.00665,,NA,
571,37.042098,18.599284,0.00515,,NA,
572,37.076062,18.53123,0.00466,,NA,
573,37.109902,18.463114,0.004292,,NA,
574,37.143616,18.394936,0.003504,,NA,
575,37.177205,18.326696,0.004544,,NA,
576,37.210669,18.258394,0.006323,,NA,
577,37.244006,18.190031,0.006109,,NA,
578,37.277218,18.121607,0.004589,,NA,
579,37.310304,18.053122,0.005681,,NA,
580,37.343264,17.984576,0.006184,,NA,
581,37.376098,17.91597,0.005182,,NA,
582,37.408806,17.847303,0.006598,,NA,
583,37.441388,17.778576,0.006961,,NA,
584,37.473843,17.70979,0.005463,,NA,
585,37.506171,17.640944,0.005936,,NA,
586,37.538373,17.572038,0.007093,,NA,
587,37.570448,17.503074,0.008118,,NA,
588,37.602396,17.43405,0.006173,,NA,
589,37.634217,17.364969,0.0067,,NA,
590,37.665912,17.295828,0.006359,,NA,
591,37.697479,17.22663,0.005244,,NA,
592,37.728918,17.157373,0.005594,,NA,
593,37.76023,17.088059,0.005073,,NA,
594,37.791415,17.018687,0.00609,,NA,
595,37.822472,16.949259,0.00648,,NA,
596,37.853402,16.879773,0.006627,,NA,
597,37.884203,16.81023,0.006315,,NA,
598,37.914877,16.740631,0.006046,,NA,
599,37.945423,16.670976,0.004955,,NA,
600,37.97584,16.601264,0.00637,,NA,
601,38.00613,16.531497,0.006073,,NA,
602,38.03629,16.461674,0.006576,,NA,
603,38.066323,16.391796,0.00783,,NA,
604,38.096227,16.321863,0.006283,,NA,
605,38.126002,16.251875,0.004753,,NA,
606,38.155649,16.181832,0.006408,,NA,
607,38.185166,16.111735,0.005964,,NA,
608,38.214555,16.041583,0.005277,,NA,
609,38.243815,15.971378,0.00565,,NA,
610,38.272946,15.901119,0.005142,,NA,
611,38.301947,15.830807,0.003906,,NA,
612,38.330819,15.760441,0.005747,,NA,
613,38.359562,15.690023,0.005198,,NA,
614,38.388175,15.619551,0.00634,,NA,
615,38.416658,15.549028,0.00702,,NA,
616,38.445012,15.478452,0.00563,,NA,
617,38.473235,15.407823,0.004013,,NA,
618,38.501329,15.337144,0.003458,,NA,
619,38.529293,15.266412,0.003642,,NA,
620,38.557127,15.19563,0.004626,,NA,
621,38.584831,15.124796,0.005042,,NA,
622,38.612404,15.053911,0.004214,,NA,
623,38.639847,14.982976,0.005391,,NA,
624,38.667159,14.911991,0.00452,,NA,
625,38.694341,14.840955,0.005411,,NA,
626,38.721393,14.76987,0.003996,,NA,
627,38.748313,14.698735,0.006881,,NA,
628,38.775103,14.62755,0.005674,,NA,
629,38.801761,14.556316,0.006514,,NA,
630,38.828289,14.485034,0.005385,,NA,
631,38.854685,14.413703,0.005238,,NA,
632,38.880951,14.342323,0.00562,,NA,
